Session_ID,Account_ID,Customer_ID,Date,Device_Type,Feature_Used,Time_Spent,Transactions_Completed
SES0122342,ACC205402231,205402231,10/25/2023,Android,Balance Inquiry,0:12:16,0
SES0130356,ACC205400748,205400748,10/25/2023,Web,Fund Transfer,0:13:46,1
SES0135596,ACC205400675,205400675,10/25/2023,Android,Bill Payment,0:07:37,1
SES0100664,ACC205403148,205403148,10/25/2023,Android,Bill Payment,0:10:45,1
SES0132112,ACC205402994,205402994,10/25/2023,iOS,Balance Inquiry,0:13:08,0
SES0122440,ACC205402189,205402189,10/25/2023,Android,Balance Inquiry,0:01:51,0
SES0109869,ACC205402336,205402336,10/25/2023,Web,Balance Inquiry,0:10:41,0
SES0123346,ACC205400201,205400201,10/25/2023,Android,Balance Inquiry,0:07:07,0
SES0118087,ACC205400324,205400324,10/25/2023,Web,Fund Transfer,0:01:24,3
SES0142930,ACC205402788,205402788,10/25/2023,Android,Balance Inquiry,0:07:19,0
SES0110730,ACC205404608,205404608,10/25/2023,Android,Balance Inquiry,0:11:25,0
SES0130005,ACC205403706,205403706,10/25/2023,Android,Fund Transfer,0:10:56,1
SES0129030,ACC205402386,205402386,10/25/2023,Android,Fund Transfer,0:13:14,1
SES0123967,ACC205404396,205404396,10/25/2023,Android,Balance Inquiry,0:01:05,0
SES0110658,ACC205402531,205402531,10/25/2023,Android,Fund Transfer,0:02:40,1
SES0111483,ACC205400445,205400445,10/25/2023,iOS,Fund Transfer,0:11:31,1
SES0148120,ACC205403753,205403753,10/25/2023,Android,Balance Inquiry,0:01:28,0
SES0149886,ACC205404031,205404031,10/25/2023,iOS,Bill Payment,0:08:44,2
SES0111523,ACC205400134,205400134,10/25/2023,iOS,Balance Inquiry,0:09:13,0
SES0127373,ACC205400051,205400051,10/25/2023,Android,Bill Payment,0:02:33,1
SES0123741,ACC205402289,205402289,10/25/2023,iOS,Balance Inquiry,0:09:35,0
SES0144688,ACC205404024,205404024,10/25/2023,Android,Balance Inquiry,0:01:06,0
SES0145226,ACC205401339,205401339,10/25/2023,Android,Fund Transfer,0:04:20,1
SES0144978,ACC205403521,205403521,10/25/2023,Web,Fund Transfer,0:07:58,4
SES0101371,ACC205400578,205400578,10/25/2023,Android,Balance Inquiry,0:07:42,0
SES0131678,ACC205403197,205403197,10/25/2023,Web,Fund Transfer,0:00:34,2
SES0127186,ACC205400261,205400261,10/25/2023,Android,Bill Payment,0:01:03,1
SES0118717,ACC205402810,205402810,10/25/2023,Android,Fund Transfer,0:06:52,1
SES0105069,ACC205403445,205403445,10/25/2023,iOS,Balance Inquiry,0:13:14,0
SES0110362,ACC205400044,205400044,10/25/2023,Android,Bill Payment,0:13:09,3
SES0141907,ACC205401881,205401881,10/25/2023,Web,Balance Inquiry,0:09:08,0
SES0105116,ACC205403798,205403798,10/25/2023,Android,Fund Transfer,0:05:18,1
SES0143196,ACC205401790,205401790,10/25/2023,Android,Fund Transfer,0:09:23,1
SES0117451,ACC205400627,205400627,10/25/2023,Web,Balance Inquiry,0:10:32,0
SES0114006,ACC205403069,205403069,10/25/2023,iOS,Balance Inquiry,0:13:42,0
SES0109749,ACC205403253,205403253,10/25/2023,iOS,Bill Payment,0:07:49,2
SES0100085,ACC205403094,205403094,10/25/2023,Android,Fund Transfer,0:07:10,1
SES0113741,ACC205402702,205402702,10/25/2023,Android,Fund Transfer,0:10:22,1
SES0114083,ACC205400577,205400577,10/25/2023,iOS,Balance Inquiry,0:05:24,0
SES0101423,ACC205400463,205400463,10/25/2023,iOS,Fund Transfer,0:13:14,2
SES0149154,ACC205403303,205403303,10/25/2023,Android,Balance Inquiry,0:10:59,0
SES0126241,ACC205402630,205402630,10/25/2023,iOS,Balance Inquiry,0:10:08,0
SES0145651,ACC205401398,205401398,10/25/2023,Android,Balance Inquiry,0:09:38,0
SES0111588,ACC205403422,205403422,10/26/2023,Web,Balance Inquiry,0:13:02,0
SES0132255,ACC205402214,205402214,10/26/2023,Android,Balance Inquiry,0:01:05,0
SES0113798,ACC205400635,205400635,10/26/2023,Web,Balance Inquiry,0:08:37,0
SES0121475,ACC205403953,205403953,10/26/2023,Android,Balance Inquiry,0:11:30,0
SES0120385,ACC205400750,205400750,10/26/2023,Web,Bill Payment,0:05:28,1
SES0138256,ACC205401994,205401994,10/26/2023,Android,Balance Inquiry,0:04:37,0
SES0128337,ACC205401483,205401483,10/26/2023,Android,Bill Payment,0:01:59,1
SES0133889,ACC205400121,205400121,10/26/2023,Web,Bill Payment,0:01:35,1
SES0143628,ACC205400188,205400188,10/26/2023,Android,Balance Inquiry,0:01:56,0
SES0133107,ACC205401588,205401588,10/26/2023,Android,Fund Transfer,0:04:50,1
SES0120765,ACC205401843,205401843,10/26/2023,Web,Balance Inquiry,0:09:58,0
SES0108220,ACC205404029,205404029,10/26/2023,iOS,Balance Inquiry,0:11:37,0
SES0114990,ACC205404418,205404418,10/26/2023,Android,Balance Inquiry,0:00:59,0
SES0101338,ACC205400915,205400915,10/26/2023,Android,Balance Inquiry,0:12:09,0
SES0100036,ACC205404357,205404357,10/26/2023,Android,Fund Transfer,0:10:10,3
SES0134304,ACC205404954,205404954,10/26/2023,Android,Balance Inquiry,0:01:50,0
SES0147924,ACC205402770,205402770,10/26/2023,Android,Bill Payment,0:03:36,1
SES0101226,ACC205401436,205401436,10/26/2023,Android,Bill Payment,0:08:13,1
SES0106755,ACC205402292,205402292,10/26/2023,Android,Bill Payment,0:05:21,1
SES0110118,ACC205400531,205400531,10/26/2023,iOS,Balance Inquiry,0:01:28,0
SES0134346,ACC205403500,205403500,10/26/2023,Web,Bill Payment,0:00:56,1
SES0146099,ACC205401057,205401057,10/26/2023,Android,Balance Inquiry,0:03:49,0
SES0128619,ACC205402778,205402778,10/26/2023,Android,Balance Inquiry,0:02:58,0
SES0104086,ACC205400174,205400174,10/26/2023,Web,Balance Inquiry,0:06:48,0
SES0122542,ACC205401219,205401219,10/26/2023,iOS,Balance Inquiry,0:09:34,0
SES0135536,ACC205403603,205403603,10/26/2023,Android,Balance Inquiry,0:05:01,0
SES0107750,ACC205400499,205400499,10/26/2023,Android,Balance Inquiry,0:10:29,0
SES0116475,ACC205402949,205402949,10/26/2023,iOS,Balance Inquiry,0:12:03,0
SES0123215,ACC205404177,205404177,10/26/2023,Android,Bill Payment,0:08:30,2
SES0137928,ACC205400924,205400924,10/26/2023,Web,Fund Transfer,0:13:58,1
SES0124260,ACC205401071,205401071,10/26/2023,Android,Balance Inquiry,0:04:09,0
SES0114250,ACC205400564,205400564,10/26/2023,iOS,Balance Inquiry,0:13:09,0
SES0114092,ACC205400976,205400976,10/26/2023,Web,Bill Payment,0:07:56,1
SES0128436,ACC205400862,205400862,10/26/2023,Android,Balance Inquiry,0:07:46,0
SES0120799,ACC205401222,205401222,10/26/2023,Android,Balance Inquiry,0:07:37,0
SES0143862,ACC205403313,205403313,10/26/2023,Android,Balance Inquiry,0:02:34,0
SES0143719,ACC205403226,205403226,10/26/2023,Web,Fund Transfer,0:02:47,1
SES0121853,ACC205401242,205401242,10/26/2023,Android,Balance Inquiry,0:12:03,0
SES0123798,ACC205402137,205402137,10/26/2023,Android,Balance Inquiry,0:13:45,0
SES0135673,ACC205401363,205401363,10/26/2023,Android,Balance Inquiry,0:08:30,0
SES0104897,ACC205402671,205402671,10/26/2023,iOS,Balance Inquiry,0:05:22,0
SES0103250,ACC205401863,205401863,10/26/2023,Web,Balance Inquiry,0:13:39,0
SES0128798,ACC205401996,205401996,10/26/2023,Android,Balance Inquiry,0:14:54,0
SES0100780,ACC205404000,205404000,10/26/2023,Web,Bill Payment,0:01:01,1
SES0126158,ACC205402748,205402748,10/26/2023,Android,Fund Transfer,0:01:16,1
SES0148508,ACC205401910,205401910,10/26/2023,Android,Bill Payment,0:11:47,1
SES0101174,ACC205403924,205403924,10/26/2023,Android,Balance Inquiry,0:02:50,0
SES0146926,ACC205403041,205403041,10/26/2023,iOS,Fund Transfer,0:10:59,1
SES0107536,ACC205400007,205400007,10/26/2023,Web,Balance Inquiry,0:10:23,0
SES0143353,ACC205400697,205400697,10/26/2023,Web,Fund Transfer,0:08:13,1
SES0105987,ACC205402171,205402171,10/26/2023,iOS,Fund Transfer,0:01:38,4
SES0115863,ACC205402083,205402083,10/27/2023,Android,Balance Inquiry,0:13:33,0
SES0100126,ACC205402712,205402712,10/27/2023,Web,Balance Inquiry,0:06:50,0
SES0113237,ACC205400076,205400076,10/27/2023,Web,Balance Inquiry,0:11:10,0
SES0145112,ACC205403016,205403016,10/27/2023,Web,Balance Inquiry,0:09:21,0
SES0131460,ACC205400457,205400457,10/27/2023,Android,Balance Inquiry,0:05:47,0
SES0146934,ACC205400873,205400873,10/27/2023,Android,Balance Inquiry,0:10:43,0
SES0135941,ACC205404330,205404330,10/27/2023,iOS,Balance Inquiry,0:00:55,0
SES0143347,ACC205401992,205401992,10/27/2023,Android,Fund Transfer,0:08:42,1
SES0133031,ACC205402511,205402511,10/27/2023,Web,Balance Inquiry,0:09:23,0
SES0100220,ACC205400659,205400659,10/27/2023,Web,Fund Transfer,0:07:17,2
SES0136465,ACC205401227,205401227,10/27/2023,Android,Balance Inquiry,0:06:37,0
SES0101562,ACC205400025,205400025,10/27/2023,iOS,Balance Inquiry,0:02:58,0
SES0100571,ACC205403708,205403708,10/27/2023,Android,Balance Inquiry,0:08:58,0
SES0120280,ACC205402800,205402800,10/27/2023,Android,Balance Inquiry,0:05:52,0
SES0103735,ACC205402756,205402756,10/27/2023,Android,Balance Inquiry,0:02:56,0
SES0127133,ACC205404318,205404318,10/27/2023,Web,Bill Payment,0:04:31,2
SES0137398,ACC205402977,205402977,10/27/2023,Android,Balance Inquiry,0:12:46,0
SES0147593,ACC205401421,205401421,10/27/2023,Android,Bill Payment,0:03:27,5
SES0114488,ACC205402635,205402635,10/27/2023,Android,Bill Payment,0:11:42,1
SES0122576,ACC205404474,205404474,10/27/2023,Android,Bill Payment,0:13:52,2
SES0114254,ACC205404582,205404582,10/27/2023,Web,Balance Inquiry,0:03:03,0
SES0138766,ACC205400126,205400126,10/27/2023,Web,Balance Inquiry,0:11:00,0
SES0110649,ACC205404214,205404214,10/27/2023,Web,Balance Inquiry,0:14:56,0
SES0127978,ACC205403877,205403877,10/27/2023,Android,Bill Payment,0:00:56,1
SES0110700,ACC205401654,205401654,10/27/2023,Android,Bill Payment,0:14:06,1
SES0103765,ACC205404324,205404324,10/27/2023,Web,Balance Inquiry,0:03:04,0
SES0136953,ACC205400053,205400053,10/27/2023,Android,Balance Inquiry,0:06:23,0
SES0105465,ACC205400485,205400485,10/27/2023,Web,Balance Inquiry,0:02:34,0
SES0132815,ACC205403748,205403748,10/27/2023,Web,Fund Transfer,0:03:55,2
SES0120841,ACC205403011,205403011,10/27/2023,Android,Fund Transfer,0:09:19,1
SES0123692,ACC205401410,205401410,10/27/2023,Web,Bill Payment,0:09:55,1
SES0126222,ACC205401930,205401930,10/27/2023,Android,Bill Payment,0:09:18,1
SES0118413,ACC205401435,205401435,10/27/2023,Android,Fund Transfer,0:14:06,1
SES0138180,ACC205400424,205400424,10/27/2023,Android,Bill Payment,0:13:48,1
SES0109939,ACC205401266,205401266,10/27/2023,Android,Bill Payment,0:04:55,1
SES0124265,ACC205402835,205402835,10/27/2023,Android,Balance Inquiry,0:01:15,0
SES0117766,ACC205403976,205403976,10/27/2023,Android,Bill Payment,0:12:20,2
SES0147947,ACC205400995,205400995,10/27/2023,iOS,Balance Inquiry,0:09:20,0
SES0126602,ACC205400083,205400083,10/27/2023,Android,Balance Inquiry,0:10:42,0
SES0142630,ACC205401724,205401724,10/27/2023,Android,Fund Transfer,0:14:27,1
SES0122867,ACC205404695,205404695,10/27/2023,iOS,Balance Inquiry,0:06:45,0
SES0102344,ACC205402550,205402550,10/27/2023,Android,Bill Payment,0:03:03,1
SES0121919,ACC205402237,205402237,10/27/2023,Android,Balance Inquiry,0:13:37,0
SES0143540,ACC205401212,205401212,10/27/2023,Web,Bill Payment,0:05:41,2
SES0126812,ACC205403797,205403797,10/27/2023,Android,Bill Payment,0:07:45,5
SES0124956,ACC205402355,205402355,10/27/2023,Android,Balance Inquiry,0:14:40,0
SES0134007,ACC205402565,205402565,10/27/2023,Web,Bill Payment,0:08:58,1
SES0129780,ACC205404454,205404454,10/27/2023,iOS,Balance Inquiry,0:02:50,0
SES0149598,ACC205403906,205403906,10/27/2023,Web,Balance Inquiry,0:04:06,0
SES0104575,ACC205401185,205401185,10/27/2023,Android,Balance Inquiry,0:09:59,0
SES0143523,ACC205404147,205404147,10/27/2023,iOS,Balance Inquiry,0:09:28,0
SES0108221,ACC205402836,205402836,10/27/2023,iOS,Bill Payment,0:02:24,1
SES0145465,ACC205404168,205404168,10/27/2023,Android,Balance Inquiry,0:13:34,0
SES0116077,ACC205404021,205404021,10/27/2023,iOS,Balance Inquiry,0:05:00,0
SES0104008,ACC205403815,205403815,10/27/2023,Android,Balance Inquiry,0:01:37,0
SES0131574,ACC205402239,205402239,10/27/2023,Android,Balance Inquiry,0:07:41,0
SES0112513,ACC205403826,205403826,10/27/2023,Web,Balance Inquiry,0:07:25,0
SES0130911,ACC205403810,205403810,10/27/2023,Android,Balance Inquiry,0:12:20,0
SES0108788,ACC205401807,205401807,10/27/2023,Android,Bill Payment,0:07:07,1
SES0101529,ACC205402595,205402595,10/27/2023,iOS,Balance Inquiry,0:14:15,0
SES0122313,ACC205400198,205400198,10/27/2023,iOS,Balance Inquiry,0:07:00,0
SES0122669,ACC205402603,205402603,10/28/2023,Web,Balance Inquiry,0:07:58,0
SES0112708,ACC205402416,205402416,10/28/2023,Web,Balance Inquiry,0:05:01,0
SES0112539,ACC205403243,205403243,10/28/2023,Android,Balance Inquiry,0:13:48,0
SES0111841,ACC205402562,205402562,10/28/2023,Android,Bill Payment,0:14:05,1
SES0101159,ACC205402446,205402446,10/28/2023,Android,Bill Payment,0:02:15,1
SES0115106,ACC205404425,205404425,10/28/2023,Android,Bill Payment,0:00:31,3
SES0102377,ACC205404500,205404500,10/28/2023,iOS,Bill Payment,0:07:50,5
SES0100103,ACC205404490,205404490,10/28/2023,Android,Bill Payment,0:10:52,2
SES0147776,ACC205404651,205404651,10/28/2023,Android,Bill Payment,0:13:32,1
SES0149721,ACC205402310,205402310,10/28/2023,Android,Bill Payment,0:08:05,1
SES0122134,ACC205400792,205400792,10/28/2023,Web,Bill Payment,0:02:46,1
SES0109907,ACC205403101,205403101,10/28/2023,Web,Balance Inquiry,0:02:30,0
SES0124533,ACC205401432,205401432,10/28/2023,Android,Balance Inquiry,0:09:43,0
SES0114501,ACC205402272,205402272,10/28/2023,Android,Balance Inquiry,0:11:09,0
SES0116114,ACC205400304,205400304,10/28/2023,Web,Balance Inquiry,0:06:34,0
SES0119525,ACC205400612,205400612,10/28/2023,Web,Fund Transfer,0:02:45,1
SES0106453,ACC205401274,205401274,10/28/2023,Android,Balance Inquiry,0:06:01,0
SES0120481,ACC205401955,205401955,10/28/2023,Web,Bill Payment,0:00:39,2
SES0103416,ACC205401511,205401511,10/28/2023,Android,Bill Payment,0:13:46,1
SES0132615,ACC205400284,205400284,10/28/2023,Web,Balance Inquiry,0:14:38,0
SES0117322,ACC205401810,205401810,10/28/2023,Android,Balance Inquiry,0:04:05,0
SES0137080,ACC205402953,205402953,10/28/2023,iOS,Balance Inquiry,0:07:49,0
SES0140471,ACC205403486,205403486,10/28/2023,Android,Fund Transfer,0:03:18,1
SES0109502,ACC205402483,205402483,10/28/2023,Web,Bill Payment,0:01:24,1
SES0124375,ACC205403981,205403981,10/28/2023,iOS,Bill Payment,0:11:06,2
SES0131784,ACC205402497,205402497,10/28/2023,Android,Balance Inquiry,0:02:43,0
SES0103562,ACC205401923,205401923,10/28/2023,Android,Bill Payment,0:06:36,5
SES0106837,ACC205402901,205402901,10/28/2023,Web,Balance Inquiry,0:14:44,0
SES0144234,ACC205401208,205401208,10/28/2023,Android,Bill Payment,0:08:36,3
SES0115609,ACC205402568,205402568,10/28/2023,Web,Balance Inquiry,0:03:42,0
SES0103952,ACC205401752,205401752,10/28/2023,Android,Balance Inquiry,0:04:50,0
SES0116285,ACC205403054,205403054,10/28/2023,Android,Bill Payment,0:14:11,1
SES0141990,ACC205404332,205404332,10/28/2023,Android,Balance Inquiry,0:14:32,0
SES0100080,ACC205401626,205401626,10/28/2023,Android,Balance Inquiry,0:07:00,0
SES0143791,ACC205400256,205400256,10/28/2023,iOS,Balance Inquiry,0:05:12,0
SES0148614,ACC205401648,205401648,10/28/2023,iOS,Fund Transfer,0:05:26,1
SES0140743,ACC205404051,205404051,10/28/2023,Android,Balance Inquiry,0:14:58,0
SES0135118,ACC205404187,205404187,10/28/2023,Android,Fund Transfer,0:13:05,4
SES0133017,ACC205404403,205404403,10/28/2023,Android,Balance Inquiry,0:10:48,0
SES0135875,ACC205402428,205402428,10/28/2023,Web,Balance Inquiry,0:13:29,0
SES0101345,ACC205402610,205402610,10/28/2023,Android,Fund Transfer,0:05:25,2
SES0138735,ACC205402217,205402217,10/28/2023,Android,Balance Inquiry,0:14:34,0
SES0135005,ACC205404452,205404452,10/28/2023,Web,Balance Inquiry,0:05:50,0
SES0113706,ACC205403809,205403809,10/28/2023,Android,Bill Payment,0:10:01,1
SES0119530,ACC205402577,205402577,10/28/2023,Android,Bill Payment,0:08:20,1
SES0138980,ACC205404420,205404420,10/28/2023,Android,Fund Transfer,0:01:46,1
SES0129478,ACC205404452,205404452,10/28/2023,Android,Balance Inquiry,0:06:45,0
SES0134225,ACC205403856,205403856,10/28/2023,Android,Balance Inquiry,0:03:48,0
SES0134325,ACC205401318,205401318,10/28/2023,Web,Balance Inquiry,0:08:02,0
SES0121079,ACC205404224,205404224,10/28/2023,Web,Balance Inquiry,0:10:19,0
SES0128010,ACC205401998,205401998,10/28/2023,Web,Balance Inquiry,0:11:10,0
SES0134337,ACC205401609,205401609,10/28/2023,Android,Balance Inquiry,0:09:22,0
SES0110831,ACC205404269,205404269,10/28/2023,Android,Balance Inquiry,0:00:40,0
SES0142909,ACC205401909,205401909,10/28/2023,Android,Fund Transfer,0:07:08,1
SES0137391,ACC205401040,205401040,10/28/2023,Web,Balance Inquiry,0:11:40,0
SES0145088,ACC205402629,205402629,10/28/2023,Android,Balance Inquiry,0:12:40,0
SES0144169,ACC205401372,205401372,10/28/2023,Android,Bill Payment,0:12:12,4
SES0122928,ACC205403095,205403095,10/29/2023,Android,Bill Payment,0:04:42,3
SES0117616,ACC205403535,205403535,10/29/2023,Android,Balance Inquiry,0:01:32,0
SES0138633,ACC205402963,205402963,10/29/2023,Android,Bill Payment,0:08:36,2
SES0131432,ACC205402310,205402310,10/29/2023,Android,Fund Transfer,0:14:25,1
SES0121353,ACC205403335,205403335,10/29/2023,Android,Balance Inquiry,0:13:58,0
SES0106506,ACC205402123,205402123,10/29/2023,Android,Bill Payment,0:05:57,1
SES0125047,ACC205403196,205403196,10/29/2023,iOS,Balance Inquiry,0:04:55,0
SES0127434,ACC205401792,205401792,10/29/2023,Android,Balance Inquiry,0:06:31,0
SES0104156,ACC205402100,205402100,10/29/2023,Web,Balance Inquiry,0:13:13,0
SES0116895,ACC205401658,205401658,10/29/2023,Android,Bill Payment,0:10:40,1
SES0139407,ACC205401338,205401338,10/29/2023,Android,Fund Transfer,0:02:30,1
SES0127810,ACC205403284,205403284,10/29/2023,Android,Balance Inquiry,0:11:16,0
SES0117104,ACC205401364,205401364,10/29/2023,Android,Balance Inquiry,0:04:18,0
SES0147405,ACC205401830,205401830,10/29/2023,iOS,Bill Payment,0:07:06,1
SES0149580,ACC205404343,205404343,10/29/2023,Android,Bill Payment,0:11:37,1
SES0125170,ACC205402500,205402500,10/29/2023,Android,Balance Inquiry,0:07:42,0
SES0126709,ACC205400196,205400196,10/29/2023,Android,Balance Inquiry,0:12:10,0
SES0113555,ACC205403207,205403207,10/29/2023,iOS,Balance Inquiry,0:07:54,0
SES0101741,ACC205403796,205403796,10/29/2023,iOS,Balance Inquiry,0:08:16,0
SES0135881,ACC205401826,205401826,10/29/2023,Android,Balance Inquiry,0:04:52,0
SES0102458,ACC205402678,205402678,10/29/2023,Web,Balance Inquiry,0:12:34,0
SES0140187,ACC205402443,205402443,10/29/2023,Android,Fund Transfer,0:04:54,1
SES0107513,ACC205400124,205400124,10/29/2023,Android,Fund Transfer,0:13:46,2
SES0145317,ACC205401516,205401516,10/29/2023,Web,Bill Payment,0:04:49,2
SES0121114,ACC205401370,205401370,10/29/2023,iOS,Bill Payment,0:05:39,1
SES0107792,ACC205401645,205401645,10/29/2023,Web,Fund Transfer,0:05:23,3
SES0120565,ACC205403542,205403542,10/29/2023,Web,Bill Payment,0:06:59,1
SES0123126,ACC205404324,205404324,10/29/2023,Android,Balance Inquiry,0:12:17,0
SES0128175,ACC205401758,205401758,10/29/2023,Android,Fund Transfer,0:04:31,5
SES0117436,ACC205400628,205400628,10/29/2023,Web,Bill Payment,0:03:09,5
SES0144805,ACC205403739,205403739,10/29/2023,Android,Bill Payment,0:12:34,1
SES0144195,ACC205400885,205400885,10/29/2023,Android,Bill Payment,0:14:22,3
SES0126056,ACC205401394,205401394,10/29/2023,Android,Balance Inquiry,0:01:49,0
SES0118953,ACC205402141,205402141,10/29/2023,Android,Balance Inquiry,0:13:11,0
SES0135439,ACC205403479,205403479,10/29/2023,Android,Balance Inquiry,0:03:16,0
SES0118341,ACC205400829,205400829,10/29/2023,Android,Balance Inquiry,0:06:12,0
SES0123506,ACC205401262,205401262,10/29/2023,iOS,Balance Inquiry,0:07:09,0
SES0128396,ACC205400064,205400064,10/29/2023,Android,Balance Inquiry,0:10:20,0
SES0132911,ACC205403620,205403620,10/29/2023,Android,Balance Inquiry,0:07:22,0
SES0102861,ACC205403186,205403186,10/29/2023,Android,Bill Payment,0:08:44,1
SES0143606,ACC205402330,205402330,10/29/2023,Android,Balance Inquiry,0:04:59,0
SES0116095,ACC205403709,205403709,10/29/2023,Android,Balance Inquiry,0:05:57,0
SES0133540,ACC205401653,205401653,10/29/2023,Android,Balance Inquiry,0:05:04,0
SES0106460,ACC205404380,205404380,10/29/2023,Android,Balance Inquiry,0:10:39,0
SES0145576,ACC205403038,205403038,10/29/2023,iOS,Bill Payment,0:02:21,1
SES0133915,ACC205400538,205400538,10/29/2023,Android,Balance Inquiry,0:01:25,0
SES0147281,ACC205403934,205403934,10/29/2023,Android,Balance Inquiry,0:08:32,0
SES0113993,ACC205403228,205403228,10/29/2023,Android,Fund Transfer,0:13:54,1
SES0111489,ACC205402222,205402222,10/30/2023,Web,Balance Inquiry,0:06:00,0
SES0140341,ACC205404778,205404778,10/30/2023,iOS,Balance Inquiry,0:04:34,0
