Account_ID,Customer_ID,Account_Type,Account_Status,Open_Date,Close_Date
ACC205403162,205403162,Current,Active,1/16/2020,
ACC205403163,205403163,Current,Active,12/21/2021,
ACC205403164,205403164,Current,Active,1/14/2020,
ACC205403165,205403165,Savings,Active,10/24/2022,
ACC205403166,205403166,Current,Active,10/18/2021,
ACC205403167,205403167,Savings,Active,7/23/2023,
ACC205403168,205403168,Savings,Active,2/24/2023,
ACC205403169,205403169,Current,Active,3/17/2023,
ACC205403170,205403170,Savings,Active,5/26/2019,
ACC205403171,205403171,Savings,Active,11/15/2023,
ACC205403172,205403172,Savings,Active,7/7/2018,
ACC205403173,205403173,Savings,Active,3/26/2020,
ACC205403174,205403174,Savings,Active,7/22/2019,
ACC205403175,205403175,Savings,Active,3/24/2019,
ACC205403176,205403176,Current,Active,1/19/2021,
ACC205403177,205403177,Savings,Active,5/18/2021,
ACC205403178,205403178,Savings,Active,7/17/2020,
ACC205403179,205403179,Current,Active,8/21/2019,
ACC205403180,205403180,Savings,Active,6/28/2020,
ACC205403181,205403181,Current,Active,3/25/2020,
ACC205403182,205403182,Current,Active,9/14/2021,
ACC205403183,205403183,Current,Active,2/1/2021,
ACC205403184,205403184,Current,Active,7/26/2020,
ACC205403185,205403185,Savings,Active,4/10/2021,
ACC205403186,205403186,Savings,Active,3/15/2021,
ACC205403187,205403187,Savings,Active,2/14/2018,
ACC205403188,205403188,Savings,Active,11/6/2020,
ACC205403189,205403189,Savings,Active,10/24/2022,
ACC205403190,205403190,Savings,Active,12/11/2023,
ACC205403191,205403191,Current,Active,11/16/2018,
ACC205403192,205403192,Savings,Active,4/26/2020,
ACC205403193,205403193,Savings,Active,9/5/2018,
ACC205403194,205403194,Savings,Active,9/26/2022,
ACC205403195,205403195,Current,Active,7/2/2018,
ACC205403196,205403196,Current,Active,4/12/2023,
ACC205403197,205403197,Current,Active,8/11/2022,
ACC205403198,205403198,Savings,Active,10/10/2021,
ACC205403199,205403199,Savings,Active,10/19/2019,
ACC205403200,205403200,Savings,Active,1/24/2022,
ACC205403201,205403201,Current,Active,11/5/2020,
ACC205403202,205403202,Current,Active,4/10/2020,
ACC205403203,205403203,Savings,Active,4/19/2018,
ACC205403204,205403204,Savings,Active,1/23/2020,
ACC205403205,205403205,Current,Active,11/27/2019,
ACC205403206,205403206,Savings,Active,7/14/2020,
ACC205403207,205403207,Current,Active,2/9/2022,
ACC205403208,205403208,Savings,Active,1/6/2021,
ACC205403209,205403209,Savings,Active,11/27/2022,
ACC205403210,205403210,Current,Active,12/18/2021,
ACC205403211,205403211,Current,Active,4/7/2022,
ACC205403212,205403212,Savings,Active,11/14/2019,
ACC205403213,205403213,Savings,Active,1/17/2019,
ACC205403214,205403214,Current,Active,6/5/2021,
ACC205403215,205403215,Savings,Active,5/2/2022,
ACC205403216,205403216,Savings,Active,10/18/2020,
ACC205403217,205403217,Savings,Active,12/3/2022,
ACC205403218,205403218,Savings,Active,10/20/2019,
ACC205403219,205403219,Savings,Active,3/24/2022,
ACC205403220,205403220,Savings,Active,10/29/2018,
ACC205403221,205403221,Savings,Active,5/8/2022,
ACC205403222,205403222,Current,Active,11/21/2023,
ACC205403223,205403223,Savings,Active,9/15/2022,
ACC205403224,205403224,Savings,Active,12/15/2022,
ACC205403225,205403225,Current,Active,5/3/2022,
ACC205403226,205403226,Savings,Active,7/2/2023,
ACC205403227,205403227,Current,Active,10/25/2019,
ACC205403228,205403228,Savings,Active,7/25/2022,
ACC205403229,205403229,Current,Active,11/14/2019,
ACC205403230,205403230,Current,Active,12/3/2018,
ACC205403231,205403231,Savings,Active,4/24/2018,
ACC205403232,205403232,Savings,Active,12/12/2022,
ACC205403233,205403233,Current,Active,9/14/2020,
ACC205403234,205403234,Savings,Active,9/25/2023,
ACC205403235,205403235,Current,Active,9/4/2020,
ACC205403236,205403236,Savings,Active,12/17/2020,
ACC205403237,205403237,Savings,Active,1/26/2018,
ACC205403238,205403238,Current,Active,2/21/2021,
ACC205403239,205403239,Savings,Active,12/31/2018,
ACC205403240,205403240,Savings,Active,1/26/2020,
ACC205403241,205403241,Current,Active,5/18/2018,
ACC205403242,205403242,Current,Active,12/5/2021,
ACC205403243,205403243,Savings,Active,7/19/2022,
ACC205403244,205403244,Savings,Active,8/11/2023,
ACC205403245,205403245,Savings,Active,7/9/2023,
ACC205403246,205403246,Current,Active,5/18/2023,
ACC205403247,205403247,Savings,Active,10/20/2019,
ACC205403248,205403248,Savings,Active,9/28/2022,
ACC205403249,205403249,Savings,Active,7/22/2019,
ACC205403250,205403250,Savings,Active,1/13/2019,
ACC205403251,205403251,Savings,Active,11/4/2023,
ACC205403252,205403252,Savings,Active,5/9/2018,
ACC205403253,205403253,Savings,Active,6/18/2021,
ACC205403254,205403254,Savings,Active,1/7/2021,
ACC205403255,205403255,Current,Active,4/11/2018,
ACC205403256,205403256,Savings,Active,3/9/2020,
ACC205403257,205403257,Current,Active,7/10/2018,
ACC205403258,205403258,Current,Active,5/24/2020,
ACC205403259,205403259,Savings,Active,7/26/2021,
ACC205403260,205403260,Savings,Active,7/23/2019,
ACC205403261,205403261,Savings,Active,9/23/2018,
ACC205403262,205403262,Savings,Active,9/17/2020,
ACC205403263,205403263,Current,Active,10/25/2021,
ACC205403264,205403264,Savings,Active,3/6/2022,
ACC205403265,205403265,Savings,Active,8/2/2018,
ACC205403266,205403266,Current,Active,9/4/2019,
ACC205403267,205403267,Savings,Active,9/30/2022,
ACC205403268,205403268,Current,Active,12/7/2018,
ACC205403269,205403269,Savings,Active,6/20/2019,
ACC205403270,205403270,Savings,Active,12/25/2021,
ACC205403271,205403271,Current,Active,4/24/2021,
ACC205403272,205403272,Savings,Active,12/29/2021,
ACC205403273,205403273,Current,Active,5/2/2019,
ACC205403274,205403274,Savings,Active,9/27/2023,
ACC205403275,205403275,Savings,Active,9/7/2021,
ACC205403276,205403276,Savings,Active,12/7/2019,
ACC205403277,205403277,Current,Active,9/30/2023,
ACC205403278,205403278,Current,Active,11/23/2018,
ACC205403279,205403279,Savings,Active,4/18/2023,
ACC205403280,205403280,Current,Active,9/25/2020,
ACC205403281,205403281,Savings,Active,8/3/2018,
ACC205403282,205403282,Current,Active,1/15/2023,
ACC205403283,205403283,Savings,Active,11/25/2022,
ACC205403284,205403284,Savings,Active,10/11/2018,
ACC205403285,205403285,Current,Active,11/16/2018,
ACC205403286,205403286,Savings,Active,1/3/2022,
ACC205403287,205403287,Savings,Active,2/25/2022,
ACC205403288,205403288,Current,Active,11/3/2019,
ACC205403289,205403289,Savings,Active,10/7/2022,
ACC205403290,205403290,Savings,Active,8/6/2021,
ACC205403291,205403291,Savings,Active,8/28/2020,
ACC205403292,205403292,Current,Active,3/30/2022,
ACC205403293,205403293,Current,Active,11/14/2023,
ACC205403294,205403294,Current,Active,11/28/2020,
ACC205403295,205403295,Current,Active,3/9/2021,
ACC205403296,205403296,Current,Active,3/13/2021,
ACC205403297,205403297,Savings,Active,1/29/2021,
ACC205403298,205403298,Savings,Active,5/23/2019,
ACC205403299,205403299,Savings,Active,6/28/2023,
ACC205403300,205403300,Savings,Active,1/8/2022,
ACC205403301,205403301,Savings,Active,9/11/2021,
ACC205403302,205403302,Savings,Active,12/19/2020,
ACC205403303,205403303,Current,Active,11/21/2018,
ACC205403304,205403304,Savings,Active,7/6/2020,
ACC205403305,205403305,Current,Active,12/6/2022,
ACC205403306,205403306,Current,Active,1/18/2021,
ACC205403307,205403307,Current,Active,1/4/2023,
ACC205403308,205403308,Current,Active,3/4/2020,
ACC205403309,205403309,Current,Active,3/27/2021,
ACC205403310,205403310,Current,Active,7/3/2023,
ACC205403311,205403311,Current,Active,3/10/2019,
ACC205403312,205403312,Savings,Active,12/13/2019,
ACC205403313,205403313,Current,Active,6/28/2022,
ACC205403314,205403314,Savings,Active,5/3/2018,
ACC205403315,205403315,Savings,Active,11/9/2021,
ACC205403316,205403316,Savings,Active,12/21/2021,
ACC205403317,205403317,Savings,Active,11/29/2018,
ACC205403318,205403318,Current,Active,6/30/2019,
ACC205403319,205403319,Current,Active,8/29/2020,
ACC205403320,205403320,Savings,Active,4/2/2020,
ACC205403321,205403321,Savings,Active,6/19/2022,
ACC205403322,205403322,Savings,Active,1/13/2021,
ACC205403323,205403323,Current,Active,12/9/2020,
ACC205403324,205403324,Current,Active,11/5/2023,
ACC205403325,205403325,Current,Active,7/10/2019,
ACC205403326,205403326,Current,Active,5/17/2023,
ACC205403327,205403327,Savings,Active,10/9/2022,
ACC205403328,205403328,Savings,Active,7/14/2022,
ACC205403329,205403329,Current,Active,9/15/2022,
ACC205403330,205403330,Current,Active,10/19/2021,
ACC205403331,205403331,Current,Active,2/27/2018,
ACC205403332,205403332,Savings,Active,1/4/2020,
ACC205403333,205403333,Current,Active,8/26/2018,
ACC205403334,205403334,Current,Active,11/7/2020,
ACC205403335,205403335,Current,Active,10/26/2019,
ACC205403336,205403336,Current,Active,9/20/2020,
ACC205403337,205403337,Savings,Active,2/1/2021,
ACC205403338,205403338,Current,Active,1/16/2022,
ACC205403339,205403339,Current,Active,1/15/2019,
ACC205403340,205403340,Savings,Active,12/5/2023,
ACC205403341,205403341,Current,Active,5/14/2022,
ACC205403342,205403342,Savings,Active,12/27/2022,
ACC205403343,205403343,Current,Active,3/28/2023,
ACC205403344,205403344,Savings,Active,10/30/2020,
ACC205403345,205403345,Savings,Active,1/26/2020,
ACC205403346,205403346,Savings,Active,8/6/2021,
ACC205403347,205403347,Savings,Active,6/13/2021,
ACC205403348,205403348,Current,Active,9/23/2023,
ACC205403349,205403349,Current,Active,5/30/2022,
ACC205403350,205403350,Current,Active,9/21/2022,
ACC205403351,205403351,Current,Active,3/23/2019,
ACC205403352,205403352,Savings,Active,1/18/2023,
ACC205403353,205403353,Current,Active,3/14/2019,
ACC205403354,205403354,Savings,Active,8/11/2019,
ACC205403355,205403355,Savings,Active,11/12/2023,
ACC205403356,205403356,Current,Active,7/30/2020,
ACC205403357,205403357,Current,Active,3/14/2018,
ACC205403358,205403358,Current,Active,8/13/2020,
ACC205403359,205403359,Current,Active,10/21/2022,
ACC205403360,205403360,Current,Active,3/8/2022,
ACC205403361,205403361,Savings,Active,2/10/2019,
ACC205403362,205403362,Savings,Active,4/11/2018,
ACC205403363,205403363,Current,Active,2/23/2023,
ACC205403364,205403364,Savings,Active,2/10/2023,
ACC205403365,205403365,Savings,Active,1/18/2019,
ACC205403366,205403366,Current,Active,12/4/2022,
ACC205403367,205403367,Current,Active,12/24/2019,
ACC205403368,205403368,Savings,Active,12/30/2020,
ACC205403369,205403369,Current,Active,5/23/2018,
ACC205403370,205403370,Current,Active,9/19/2019,
ACC205403371,205403371,Current,Active,4/14/2018,
ACC205403372,205403372,Current,Active,12/10/2022,
ACC205403373,205403373,Current,Active,4/6/2021,
ACC205403374,205403374,Current,Active,5/29/2019,
ACC205403375,205403375,Savings,Active,10/25/2019,
ACC205403376,205403376,Savings,Active,5/27/2019,
ACC205403377,205403377,Current,Active,12/27/2022,
ACC205403378,205403378,Current,Active,6/3/2018,
ACC205403379,205403379,Savings,Active,9/6/2023,
ACC205403380,205403380,Savings,Active,10/30/2021,
ACC205403381,205403381,Current,Active,6/6/2019,
ACC205403382,205403382,Current,Active,2/22/2019,
ACC205403383,205403383,Savings,Active,10/27/2022,
ACC205403384,205403384,Current,Active,5/7/2021,
ACC205403385,205403385,Current,Active,10/29/2023,
ACC205403386,205403386,Savings,Active,2/12/2023,
ACC205403387,205403387,Savings,Active,11/22/2020,
ACC205403388,205403388,Savings,Active,2/12/2019,
ACC205403389,205403389,Savings,Active,2/10/2019,
ACC205403390,205403390,Current,Active,10/13/2022,
ACC205403391,205403391,Savings,Active,11/6/2022,
ACC205403392,205403392,Savings,Active,12/12/2021,
ACC205403393,205403393,Savings,Active,5/16/2019,
ACC205403394,205403394,Savings,Active,8/13/2021,
ACC205403395,205403395,Current,Active,8/21/2020,
ACC205403396,205403396,Current,Active,1/4/2020,
ACC205403397,205403397,Savings,Active,11/17/2018,
ACC205403398,205403398,Savings,Active,9/8/2022,
ACC205403399,205403399,Savings,Active,6/2/2019,
ACC205403400,205403400,Current,Active,6/15/2019,
ACC205403401,205403401,Current,Active,6/23/2020,
ACC205403402,205403402,Current,Active,12/31/2023,
ACC205403403,205403403,Current,Active,5/3/2021,
ACC205403404,205403404,Savings,Active,11/15/2020,
ACC205403405,205403405,Current,Active,1/21/2021,
ACC205403406,205403406,Savings,Active,4/30/2023,
ACC205403407,205403407,Savings,Active,6/9/2022,
ACC205403408,205403408,Savings,Active,1/1/2022,
ACC205403409,205403409,Savings,Active,3/8/2019,
ACC205403410,205403410,Savings,Active,3/10/2018,
ACC205403411,205403411,Savings,Active,7/30/2019,
ACC205403412,205403412,Savings,Active,9/16/2021,
ACC205403413,205403413,Savings,Active,2/25/2023,
ACC205403414,205403414,Current,Active,3/12/2020,
ACC205403415,205403415,Current,Active,7/14/2020,
ACC205403416,205403416,Savings,Active,6/23/2018,
ACC205403417,205403417,Savings,Active,4/4/2020,
ACC205403418,205403418,Current,Active,5/18/2020,
ACC205403419,205403419,Current,Active,10/22/2022,
ACC205403420,205403420,Current,Active,2/5/2020,
ACC205403421,205403421,Current,Active,1/22/2018,
ACC205403422,205403422,Savings,Active,3/2/2018,
ACC205403423,205403423,Savings,Active,9/10/2018,
ACC205403424,205403424,Current,Active,3/28/2020,
ACC205403425,205403425,Current,Active,6/22/2020,
ACC205403426,205403426,Savings,Active,5/3/2020,
ACC205403427,205403427,Current,Active,1/11/2023,
ACC205403428,205403428,Savings,Active,3/22/2023,
ACC205403429,205403429,Current,Active,10/19/2021,
ACC205403430,205403430,Current,Active,4/8/2022,
ACC205403431,205403431,Savings,Active,2/28/2022,
ACC205403432,205403432,Current,Active,10/5/2022,
ACC205403433,205403433,Current,Active,4/5/2022,
ACC205403434,205403434,Current,Active,9/3/2022,
ACC205403435,205403435,Savings,Active,11/27/2018,
ACC205403436,205403436,Current,Active,2/8/2020,
ACC205403437,205403437,Savings,Active,3/10/2019,
ACC205403438,205403438,Current,Active,1/11/2019,
ACC205403439,205403439,Savings,Active,10/13/2019,
ACC205403440,205403440,Current,Active,8/2/2023,
ACC205403441,205403441,Current,Active,10/27/2021,
ACC205403442,205403442,Current,Active,1/30/2021,
ACC205403443,205403443,Current,Active,7/3/2020,
ACC205403444,205403444,Current,Active,11/19/2023,
ACC205403445,205403445,Savings,Active,7/16/2018,
ACC205403446,205403446,Current,Active,10/13/2019,
ACC205403447,205403447,Savings,Active,1/17/2020,
ACC205403448,205403448,Current,Active,9/10/2022,
ACC205403449,205403449,Current,Active,10/1/2018,
ACC205403450,205403450,Savings,Active,7/19/2018,
ACC205403451,205403451,Current,Active,1/21/2020,
ACC205403452,205403452,Current,Active,2/23/2018,
ACC205403453,205403453,Savings,Active,10/25/2018,
ACC205403454,205403454,Current,Active,6/16/2018,
ACC205403455,205403455,Current,Active,5/23/2020,
ACC205403456,205403456,Savings,Active,12/31/2018,
ACC205403457,205403457,Current,Active,6/23/2022,
ACC205403458,205403458,Current,Active,2/20/2019,
ACC205403459,205403459,Savings,Active,10/12/2018,
ACC205403460,205403460,Current,Active,7/14/2020,
ACC205403461,205403461,Current,Active,1/14/2023,
ACC205403462,205403462,Current,Active,7/30/2023,
ACC205403463,205403463,Current,Active,5/2/2019,
ACC205403464,205403464,Savings,Active,4/30/2020,
ACC205403465,205403465,Savings,Active,6/21/2022,
ACC205403466,205403466,Savings,Active,8/16/2022,
ACC205403467,205403467,Current,Active,4/8/2022,
ACC205403468,205403468,Savings,Active,6/17/2021,
ACC205403469,205403469,Current,Active,3/27/2021,
ACC205403470,205403470,Current,Active,12/29/2023,
ACC205403471,205403471,Savings,Active,1/29/2018,
ACC205403472,205403472,Current,Active,1/23/2019,
ACC205403473,205403473,Savings,Active,3/21/2019,
ACC205403474,205403474,Savings,Active,11/19/2019,
ACC205403475,205403475,Savings,Active,5/19/2019,
ACC205403476,205403476,Savings,Active,5/31/2023,
ACC205403477,205403477,Current,Active,7/30/2020,
ACC205403478,205403478,Current,Active,9/23/2018,
ACC205403479,205403479,Savings,Active,5/30/2023,
ACC205403480,205403480,Current,Active,12/2/2021,
ACC205403481,205403481,Current,Active,1/2/2023,
ACC205403482,205403482,Savings,Active,2/23/2019,
ACC205403483,205403483,Current,Active,6/28/2022,
ACC205403484,205403484,Current,Active,3/2/2023,
ACC205403485,205403485,Savings,Active,11/16/2023,
ACC205403486,205403486,Savings,Active,9/24/2023,
ACC205403487,205403487,Current,Active,2/13/2019,
ACC205403488,205403488,Savings,Active,4/6/2019,
ACC205403489,205403489,Savings,Active,5/21/2022,
ACC205403490,205403490,Savings,Active,4/17/2020,
ACC205403491,205403491,Savings,Active,7/29/2020,
ACC205403492,205403492,Current,Active,11/23/2023,
ACC205403493,205403493,Savings,Active,9/3/2022,
ACC205403494,205403494,Current,Active,11/15/2018,
ACC205403495,205403495,Current,Active,6/26/2020,
ACC205403496,205403496,Savings,Active,11/10/2020,
ACC205403497,205403497,Current,Active,5/27/2023,
ACC205403498,205403498,Current,Active,5/24/2018,
ACC205403499,205403499,Current,Active,12/12/2020,
ACC205403500,205403500,Savings,Active,10/2/2023,
ACC205403501,205403501,Current,Dormant,2/17/2018,
ACC205403502,205403502,Current,Dormant,5/21/2021,
ACC205403503,205403503,Savings,Dormant,6/17/2020,
ACC205403504,205403504,Current,Dormant,9/8/2018,
ACC205403505,205403505,Current,Dormant,1/9/2018,
ACC205403506,205403506,Current,Dormant,7/18/2020,
ACC205403507,205403507,Current,Dormant,1/13/2018,
ACC205403508,205403508,Current,Dormant,6/25/2021,
ACC205403509,205403509,Savings,Dormant,11/6/2020,
ACC205403510,205403510,Savings,Dormant,7/21/2021,
ACC205403511,205403511,Savings,Dormant,9/1/2019,
ACC205403512,205403512,Current,Dormant,5/10/2018,
ACC205403513,205403513,Current,Dormant,1/9/2018,
ACC205403514,205403514,Savings,Dormant,12/22/2019,
